record_type,original_path,port_paths,status,application_status,priority,original_sha1,original_sha256,port_sha1,reference_count,references,byte_exact_core_copy_count,byte_exact_shipped_count,notes,original_width,original_height,original_mode,original_bit_depth_estimate,original_has_alpha,original_alpha_min,original_alpha_max,original_transparent_pixels,original_partial_alpha_pixels,original_parse,original_frametime,original_interpolate,original_explicit_frames,original_frame_spec
ORIGINAL,textures/items/wand_cap_void.png.mcmeta,item/thaumium_wand_cap.png.mcmeta | item/wand_cap_thaumium.png.mcmeta | original/thaumcraft4/items/wand_cap_silver.png.mcmeta | original/thaumcraft4/items/wand_cap_thaumium.png.mcmeta | original/thaumcraft4/items/wand_cap_void.png.mcmeta | item/tc4/wand_cap_silver.png.mcmeta | item/tc4/wand_cap_thaumium.png.mcmeta | item/tc4/wand_cap_void.png.mcmeta,MATCH,PRESENT_UNUSED,P0,fe2ae47603ffbca974abada861cae72697bc9634,185ecc9cc34346dabd59a24564c1575801f0f4170f94316c36692f4d252347aa,fe2ae47603ffbca974abada861cae72697bc9634,0,,5,8,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,3,False,4,"[0,1,2,1]"
ORIGINAL,textures/items/wand_cap_void_inert.png,original/thaumcraft4/items/wand_cap_void_inert.png | item/tc4/wand_cap_void_inert.png,MATCH,USED,P0,44fc0d58f879a9db966eb2ad928c9fab700f45c1,af3202bfca50c6c018190ec6f2fe699999d7a8aada1103befc6ddd74ebfe0b79,44fc0d58f879a9db966eb2ad928c9fab700f45c1,1,item/tc4/wand_cap_void_inert.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,167,9,,,,,
ORIGINAL,textures/items/wand_rod_blaze.png,original/thaumcraft4/items/wand_rod_blaze.png | item/tc4/wand_rod_blaze.png,MATCH,USED,P0,d2eb09711e8853ef1346182b1abf5590099687db,de7f0d90de1cc05bb18b566e68e9a9e9195ae8630eb25f78c41220b15648d41a,d2eb09711e8853ef1346182b1abf5590099687db,5,original/thaumcraft4/items/wand_rod_blaze.png:4 | item/tc4/wand_rod_blaze.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,213,0,,,,,
ORIGINAL,textures/items/wand_rod_bone.png,original/thaumcraft4/items/wand_rod_bone.png | item/tc4/wand_rod_bone.png,MATCH,USED,P0,69c23b5eca27a2c3e59ed32fcc872856f61aaa5a,65c448042d8babfe35eea9bdd37446bfd15f91193808de6a7bc726d7f3f7a156,69c23b5eca27a2c3e59ed32fcc872856f61aaa5a,5,original/thaumcraft4/items/wand_rod_bone.png:4 | item/tc4/wand_rod_bone.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,213,0,,,,,
ORIGINAL,textures/items/wand_rod_greatwood.png,item/greatwood_wand_core.png | item/wand_rod_greatwood.png | original/thaumcraft4/items/wand_rod_greatwood.png | item/tc4/wand_rod_greatwood.png,MATCH,USED,P0,132e56df83a29b3fa007afc2ac2e5d3d42ead30f,4bfb0d3d7b3a4bf85f1dacab824ef1b2cad35e433f8951905e2b87e0a7357407,132e56df83a29b3fa007afc2ac2e5d3d42ead30f,25,item/greatwood_wand_core.png:1 | original/thaumcraft4/items/wand_rod_greatwood.png:23 | item/tc4/wand_rod_greatwood.png:1,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,213,0,,,,,
ORIGINAL,textures/items/wand_rod_ice.png,original/thaumcraft4/items/wand_rod_ice.png | item/tc4/wand_rod_ice.png,MATCH,USED,P0,9ae83669f4bbec6e81a734b5798ac046c548e4c7,b0d91a7ed5e9546a750f1cc52cadfd8392af870a31fb1fb3e94da46f1a7c4068,9ae83669f4bbec6e81a734b5798ac046c548e4c7,5,original/thaumcraft4/items/wand_rod_ice.png:4 | item/tc4/wand_rod_ice.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,213,0,,,,,
ORIGINAL,textures/items/wand_rod_obsidian.png,original/thaumcraft4/items/wand_rod_obsidian.png | item/tc4/wand_rod_obsidian.png,MATCH,USED,P0,6811b430692b49a055198f14faca27835f93c93f,98ef044a9324409f4ce3a63c2be662d2f26c4e210854ea1daf43b82ebd3128f7,6811b430692b49a055198f14faca27835f93c93f,5,original/thaumcraft4/items/wand_rod_obsidian.png:4 | item/tc4/wand_rod_obsidian.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,213,0,,,,,
ORIGINAL,textures/items/wand_rod_quartz.png,original/thaumcraft4/items/wand_rod_quartz.png | item/tc4/wand_rod_quartz.png,MATCH,USED,P0,c0556d925ebf0e01f021a9f151a591a9eec6993f,fec36bac8f3bd32dc145cd6fc01276df2124fc507fb33953aaaf137f08e31d6e,c0556d925ebf0e01f021a9f151a591a9eec6993f,5,original/thaumcraft4/items/wand_rod_quartz.png:4 | item/tc4/wand_rod_quartz.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,213,0,,,,,
ORIGINAL,textures/items/wand_rod_reed.png,original/thaumcraft4/items/wand_rod_reed.png | item/tc4/wand_rod_reed.png,MATCH,USED,P0,8bec72b8c62ad9339800fee51283234eabdfc63a,cc1fe5f4dd655182324d19b7835f5068bd59352f1a27c5ad92af15a90264a790,8bec72b8c62ad9339800fee51283234eabdfc63a,5,original/thaumcraft4/items/wand_rod_reed.png:4 | item/tc4/wand_rod_reed.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,213,0,,,,,
ORIGINAL,textures/items/wand_rod_silverwood.png,item/silverwood_wand_core.png | item/wand_rod_silverwood.png | original/thaumcraft4/items/wand_rod_silverwood.png | item/tc4/wand_rod_silverwood.png,MATCH,USED,P0,e76a252147e5c4043d1273c55a3086826682d407,6b5a886b3a63cee38f8b4d65cee84f0859dd674407dfad2059f485c3d3b0e58f,e76a252147e5c4043d1273c55a3086826682d407,6,item/silverwood_wand_core.png:1 | original/thaumcraft4/items/wand_rod_silverwood.png:4 | item/tc4/wand_rod_silverwood.png:1,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,213,0,,,,,
ORIGINAL,textures/items/wispessence.png,original/thaumcraft4/items/wispessence.png | item/tc4/wispessence.png,MATCH,USED,P1,2dd9e43ca5cf907bf7ae7fe319c029f952b54629,70d1df30f5ec4e08619ff6f6026e491ae72b0fb967ca91a2ccf187d6cfd7cbcd,2dd9e43ca5cf907bf7ae7fe319c029f952b54629,1,item/tc4/wispessence.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,186,0,,,,,
ORIGINAL,textures/misc/architect_arrows.png,misc/architect_arrows.png | original/thaumcraft4/misc/architect_arrows.png,MATCH,USED,P2,d5464ae70ae0617f116f57c14f9c97f7c60327ed,9fd6c40b4fb8318dd1da95a2e3738c75a0b3f525a7333f483263926e44513f51,d5464ae70ae0617f116f57c14f9c97f7c60327ed,1,misc/architect_arrows.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,64,RGBA,32,True,0,255,3545,317,,,,,
ORIGINAL,textures/misc/beam.png,misc/beam.png | original/thaumcraft4/misc/beam.png,MATCH,USED,P2,3b57cbf57380345b787ae23b5003bb73a70d343b,59da9ea033b50a56be9919661803d865cb4ce03a37181dcbf3bf3b1093544778,3b57cbf57380345b787ae23b5003bb73a70d343b,1,misc/beam.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,64,RGBA,32,True,0,169,268,1780,,,,,
ORIGINAL,textures/misc/beam1.png,misc/beam1.png | original/thaumcraft4/misc/beam1.png,MATCH,USED,P2,76d5a97a77b29d395b91ce84159f81ff890329fd,5ab71394678e02d0dbfc369974f85850c2457e6ddba0d8f02918f2bcfaf37469,76d5a97a77b29d395b91ce84159f81ff890329fd,1,misc/beam1.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGBA,32,True,0,248,256,768,,,,,
ORIGINAL,textures/misc/beam2.png,misc/beam2.png | original/thaumcraft4/misc/beam2.png,MATCH,USED,P2,0490bad942527a9c39ccb1ce3bd61ac3b377913e,1c1ebcab25eaaef7d14301e7d82d5cba92184dde8745dd027236aa2beb83113c,0490bad942527a9c39ccb1ce3bd61ac3b377913e,1,misc/beam2.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,64,RGBA,32,True,0,218,2469,1627,,,,,
ORIGINAL,textures/misc/beam3.png,misc/beam3.png | original/thaumcraft4/misc/beam3.png,MATCH,USED,P2,4b329b5ba8125d8a6ef340a6df4873dc02dc30c8,3cae0109c7848150105ac22f682a2716d2edf9681322b4f4b6d60ecfc723b344,4b329b5ba8125d8a6ef340a6df4873dc02dc30c8,1,misc/beam3.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,128,RGBA,32,True,0,253,2923,5269,,,,,
ORIGINAL,textures/misc/beamh.png,misc/beamh.png | original/thaumcraft4/misc/beamh.png,MATCH,USED,P2,cc78fd5a0ee1dd447e8d693a0345c5bd82a0bbfc,a376adebc6f5397e75fbcde265bd1ebfb8b1cc7cb4d7ee392a7f928cdf2bb70c,cc78fd5a0ee1dd447e8d693a0345c5bd82a0bbfc,1,misc/beamh.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,64,64,RGBA,32,True,0,255,2754,918,,,,,
ORIGINAL,textures/misc/cultist_portal.png,misc/cultist_portal.png | original/thaumcraft4/misc/cultist_portal.png,MATCH,USED,P2,2f3f863e9209cfbcfcd9255e36442a9bc9b6afb6,991ea3352a09d903c861fb61aba2253da07eec70e7461582ccbb7e590b86c9f6,2f3f863e9209cfbcfcd9255e36442a9bc9b6afb6,2,misc/cultist_portal.png:1 | original/thaumcraft4/misc/cultist_portal.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,2048,128,RGBA,32,True,0,255,34916,146563,,,,,
ORIGINAL,textures/misc/eldritch_portal.png,misc/eldritch_portal.png | original/thaumcraft4/misc/eldritch_portal.png,MATCH,USED,P2,587a6603e14f095284d7680ee8a84cf64d8ce110,e626260f475b8b93bdfa3a43e873b2b09f4d1cd671ab33ab4c1af3981a5a5010,587a6603e14f095284d7680ee8a84cf64d8ce110,2,misc/eldritch_portal.png:1 | original/thaumcraft4/misc/eldritch_portal.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,2048,128,RGBA,32,True,0,255,34916,146563,,,,,
ORIGINAL,textures/misc/eldritchajor1.png,misc/eldritchajor1.png | original/thaumcraft4/misc/eldritchajor1.png,MATCH,USED,P2,b48caf318fe7d86822b0f3174b0a2a9c99cb3a1a,67589c6cddf9f2528b6e918e5c92ef7efc884e5245f596dbfc1afdc24bde5f7d,b48caf318fe7d86822b0f3174b0a2a9c99cb3a1a,35,misc/eldritchajor1.png:35,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,256,256,RGBA,32,True,0,251,50066,15470,,,,,
ORIGINAL,textures/misc/eldritchajor2.png,misc/eldritchajor2.png | original/thaumcraft4/misc/eldritchajor2.png,MATCH,USED,P2,13a4cb5e4d7472b85285b2f2c1b249ca4206d3c2,8d8a689cfeca11659550e430632dbb75c99dbd0c65831b79ffbb2fc4136dfaa1,13a4cb5e4d7472b85285b2f2c1b249ca4206d3c2,35,misc/eldritchajor2.png:35,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,256,256,RGBA,32,True,0,243,47287,18249,,,,,
ORIGINAL,textures/misc/home.png,misc/home.png | original/thaumcraft4/misc/home.png,MATCH,USED,P2,c338d1e95c799607f9fbcdd3fac4246a04a4e9b6,b61f99092ea08e336cba681f5cca1e71af0e2f339d8bc1742fa66dcdcd74be8f,c338d1e95c799607f9fbcdd3fac4246a04a4e9b6,1,misc/home.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,256,256,RGBA,32,True,0,185,33431,32105,,,,,
ORIGINAL,textures/misc/home.png.mcmeta,misc/home.png.mcmeta | misc/mark.png.mcmeta | misc/nodes.png.mcmeta | misc/particlefield.png.mcmeta | misc/particles.png.mcmeta | misc/particles2.png.mcmeta | misc/script.png.mcmeta | misc/vortex.png.mcmeta | misc/wisp.png.mcmeta | misc/wispy.png.mcmeta | models/hemis1.png.mcmeta | models/hemis10.png.mcmeta | models/hemis11.png.mcmeta | models/hemis12.png.mcmeta | models/hemis13.png.mcmeta | models/hemis14.png.mcmeta | models/hemis15.png.mcmeta | models/hemis2.png.mcmeta | models/hemis3.png.mcmeta | models/hemis4.png.mcmeta | models/hemis5.png.mcmeta | models/hemis6.png.mcmeta | models/hemis7.png.mcmeta | models/hemis8.png.mcmeta | models/hemis9.png.mcmeta | models/ripple.png.mcmeta | models/ripple1.png.mcmeta | models/ripple10.png.mcmeta | models/ripple11.png.mcmeta | models/ripple12.png.mcmeta | models/ripple13.png.mcmeta | models/ripple14.png.mcmeta | models/ripple15.png.mcmeta | models/ripple2.png.mcmeta | models/ripple3.png.mcmeta | models/ripple4.png.mcmeta | models/ripple5.png.mcmeta | models/ripple6.png.mcmeta | models/ripple7.png.mcmeta | models/ripple8.png.mcmeta | models/ripple9.png.mcmeta | models/scanscreen.png.mcmeta | original/thaumcraft4/misc/home.png.mcmeta | original/thaumcraft4/misc/mark.png.mcmeta | original/thaumcraft4/misc/nodes.png.mcmeta | original/thaumcraft4/misc/particlefield.png.mcmeta | original/thaumcraft4/misc/particles.png.mcmeta | original/thaumcraft4/misc/particles2.png.mcmeta | original/thaumcraft4/misc/script.png.mcmeta | original/thaumcraft4/misc/vortex.png.mcmeta | original/thaumcraft4/misc/wisp.png.mcmeta | original/thaumcraft4/misc/wispy.png.mcmeta | original/thaumcraft4/models/hemis1.png.mcmeta | original/thaumcraft4/models/hemis10.png.mcmeta | original/thaumcraft4/models/hemis11.png.mcmeta | original/thaumcraft4/models/hemis12.png.mcmeta | original/thaumcraft4/models/hemis13.png.mcmeta | original/thaumcraft4/models/hemis14.png.mcmeta | original/thaumcraft4/models/hemis15.png.mcmeta | original/thaumcraft4/models/hemis2.png.mcmeta | original/thaumcraft4/models/hemis3.png.mcmeta | original/thaumcraft4/models/hemis4.png.mcmeta | original/thaumcraft4/models/hemis5.png.mcmeta | original/thaumcraft4/models/hemis6.png.mcmeta | original/thaumcraft4/models/hemis7.png.mcmeta | original/thaumcraft4/models/hemis8.png.mcmeta | original/thaumcraft4/models/hemis9.png.mcmeta | original/thaumcraft4/models/ripple.png.mcmeta | original/thaumcraft4/models/ripple1.png.mcmeta | original/thaumcraft4/models/ripple10.png.mcmeta | original/thaumcraft4/models/ripple11.png.mcmeta | original/thaumcraft4/models/ripple12.png.mcmeta | original/thaumcraft4/models/ripple13.png.mcmeta | original/thaumcraft4/models/ripple14.png.mcmeta | original/thaumcraft4/models/ripple15.png.mcmeta | original/thaumcraft4/models/ripple2.png.mcmeta | original/thaumcraft4/models/ripple3.png.mcmeta | original/thaumcraft4/models/ripple4.png.mcmeta | original/thaumcraft4/models/ripple5.png.mcmeta | original/thaumcraft4/models/ripple6.png.mcmeta | original/thaumcraft4/models/ripple7.png.mcmeta | original/thaumcraft4/models/ripple8.png.mcmeta | original/thaumcraft4/models/ripple9.png.mcmeta | original/thaumcraft4/models/scanscreen.png.mcmeta,MATCH,USED,P2,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,42,misc/home.png.mcmeta:1 | misc/mark.png.mcmeta:1 | misc/nodes.png.mcmeta:1 | misc/particlefield.png.mcmeta:1 | misc/particles.png.mcmeta:1 | misc/particles2.png.mcmeta:1 | misc/script.png.mcmeta:1 | misc/vortex.png.mcmeta:1 | misc/wisp.png.mcmeta:1 | misc/wispy.png.mcmeta:1 | models/hemis1.png.mcmeta:1 | models/hemis10.png.mcmeta:1 | models/hemis11.png.mcmeta:1 | models/hemis12.png.mcmeta:1 | models/hemis13.png.mcmeta:1 | models/hemis14.png.mcmeta:1 | models/hemis15.png.mcmeta:1 | models/hemis2.png.mcmeta:1 | models/hemis3.png.mcmeta:1 | models/hemis4.png.mcmeta:1 | models/hemis5.png.mcmeta:1 | models/hemis6.png.mcmeta:1 | models/hemis7.png.mcmeta:1 | models/hemis8.png.mcmeta:1 | models/hemis9.png.mcmeta:1 | models/ripple.png.mcmeta:1 | models/ripple1.png.mcmeta:1 | models/ripple10.png.mcmeta:1 | models/ripple11.png.mcmeta:1 | models/ripple12.png.mcmeta:1 | models/ripple13.png.mcmeta:1 | models/ripple14.png.mcmeta:1 | models/ripple15.png.mcmeta:1 | models/ripple2.png.mcmeta:1 | models/ripple3.png.mcmeta:1 | models/ripple4.png.mcmeta:1 | models/ripple5.png.mcmeta:1 | models/ripple6.png.mcmeta:1 | models/ripple7.png.mcmeta:1 | models/ripple8.png.mcmeta:1 | models/ripple9.png.mcmeta:1 | models/scanscreen.png.mcmeta:1,42,84,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/misc/mark.png,misc/mark.png | original/thaumcraft4/misc/mark.png,MATCH,USED,P2,50271bdf7cc771df0df6654892c1a3882e4e8e54,cf3e646d14b95b8e0c4befb67e81d2f2ba686e793bdb4af6cfe22eb7359b86c8,50271bdf7cc771df0df6654892c1a3882e4e8e54,1,misc/mark.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,128,128,RGBA,32,True,0,184,4577,11807,,,,,
ORIGINAL,textures/misc/mark.png.mcmeta,misc/home.png.mcmeta | misc/mark.png.mcmeta | misc/nodes.png.mcmeta | misc/particlefield.png.mcmeta | misc/particles.png.mcmeta | misc/particles2.png.mcmeta | misc/script.png.mcmeta | misc/vortex.png.mcmeta | misc/wisp.png.mcmeta | misc/wispy.png.mcmeta | models/hemis1.png.mcmeta | models/hemis10.png.mcmeta | models/hemis11.png.mcmeta | models/hemis12.png.mcmeta | models/hemis13.png.mcmeta | models/hemis14.png.mcmeta | models/hemis15.png.mcmeta | models/hemis2.png.mcmeta | models/hemis3.png.mcmeta | models/hemis4.png.mcmeta | models/hemis5.png.mcmeta | models/hemis6.png.mcmeta | models/hemis7.png.mcmeta | models/hemis8.png.mcmeta | models/hemis9.png.mcmeta | models/ripple.png.mcmeta | models/ripple1.png.mcmeta | models/ripple10.png.mcmeta | models/ripple11.png.mcmeta | models/ripple12.png.mcmeta | models/ripple13.png.mcmeta | models/ripple14.png.mcmeta | models/ripple15.png.mcmeta | models/ripple2.png.mcmeta | models/ripple3.png.mcmeta | models/ripple4.png.mcmeta | models/ripple5.png.mcmeta | models/ripple6.png.mcmeta | models/ripple7.png.mcmeta | models/ripple8.png.mcmeta | models/ripple9.png.mcmeta | models/scanscreen.png.mcmeta | original/thaumcraft4/misc/home.png.mcmeta | original/thaumcraft4/misc/mark.png.mcmeta | original/thaumcraft4/misc/nodes.png.mcmeta | original/thaumcraft4/misc/particlefield.png.mcmeta | original/thaumcraft4/misc/particles.png.mcmeta | original/thaumcraft4/misc/particles2.png.mcmeta | original/thaumcraft4/misc/script.png.mcmeta | original/thaumcraft4/misc/vortex.png.mcmeta | original/thaumcraft4/misc/wisp.png.mcmeta | original/thaumcraft4/misc/wispy.png.mcmeta | original/thaumcraft4/models/hemis1.png.mcmeta | original/thaumcraft4/models/hemis10.png.mcmeta | original/thaumcraft4/models/hemis11.png.mcmeta | original/thaumcraft4/models/hemis12.png.mcmeta | original/thaumcraft4/models/hemis13.png.mcmeta | original/thaumcraft4/models/hemis14.png.mcmeta | original/thaumcraft4/models/hemis15.png.mcmeta | original/thaumcraft4/models/hemis2.png.mcmeta | original/thaumcraft4/models/hemis3.png.mcmeta | original/thaumcraft4/models/hemis4.png.mcmeta | original/thaumcraft4/models/hemis5.png.mcmeta | original/thaumcraft4/models/hemis6.png.mcmeta | original/thaumcraft4/models/hemis7.png.mcmeta | original/thaumcraft4/models/hemis8.png.mcmeta | original/thaumcraft4/models/hemis9.png.mcmeta | original/thaumcraft4/models/ripple.png.mcmeta | original/thaumcraft4/models/ripple1.png.mcmeta | original/thaumcraft4/models/ripple10.png.mcmeta | original/thaumcraft4/models/ripple11.png.mcmeta | original/thaumcraft4/models/ripple12.png.mcmeta | original/thaumcraft4/models/ripple13.png.mcmeta | original/thaumcraft4/models/ripple14.png.mcmeta | original/thaumcraft4/models/ripple15.png.mcmeta | original/thaumcraft4/models/ripple2.png.mcmeta | original/thaumcraft4/models/ripple3.png.mcmeta | original/thaumcraft4/models/ripple4.png.mcmeta | original/thaumcraft4/models/ripple5.png.mcmeta | original/thaumcraft4/models/ripple6.png.mcmeta | original/thaumcraft4/models/ripple7.png.mcmeta | original/thaumcraft4/models/ripple8.png.mcmeta | original/thaumcraft4/models/ripple9.png.mcmeta | original/thaumcraft4/models/scanscreen.png.mcmeta,MATCH,USED,P2,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,8528aed6c0862de0cfd75d59908320e573b9f06393441dd605058605defd43ad,50b59d0bef19cabe5ba5fd2b23696ea32d2f82b9,42,misc/home.png.mcmeta:1 | misc/mark.png.mcmeta:1 | misc/nodes.png.mcmeta:1 | misc/particlefield.png.mcmeta:1 | misc/particles.png.mcmeta:1 | misc/particles2.png.mcmeta:1 | misc/script.png.mcmeta:1 | misc/vortex.png.mcmeta:1 | misc/wisp.png.mcmeta:1 | misc/wispy.png.mcmeta:1 | models/hemis1.png.mcmeta:1 | models/hemis10.png.mcmeta:1 | models/hemis11.png.mcmeta:1 | models/hemis12.png.mcmeta:1 | models/hemis13.png.mcmeta:1 | models/hemis14.png.mcmeta:1 | models/hemis15.png.mcmeta:1 | models/hemis2.png.mcmeta:1 | models/hemis3.png.mcmeta:1 | models/hemis4.png.mcmeta:1 | models/hemis5.png.mcmeta:1 | models/hemis6.png.mcmeta:1 | models/hemis7.png.mcmeta:1 | models/hemis8.png.mcmeta:1 | models/hemis9.png.mcmeta:1 | models/ripple.png.mcmeta:1 | models/ripple1.png.mcmeta:1 | models/ripple10.png.mcmeta:1 | models/ripple11.png.mcmeta:1 | models/ripple12.png.mcmeta:1 | models/ripple13.png.mcmeta:1 | models/ripple14.png.mcmeta:1 | models/ripple15.png.mcmeta:1 | models/ripple2.png.mcmeta:1 | models/ripple3.png.mcmeta:1 | models/ripple4.png.mcmeta:1 | models/ripple5.png.mcmeta:1 | models/ripple6.png.mcmeta:1 | models/ripple7.png.mcmeta:1 | models/ripple8.png.mcmeta:1 | models/ripple9.png.mcmeta:1 | models/scanscreen.png.mcmeta:1,42,84,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/misc/node_bubble.png,misc/node_bubble.png | original/thaumcraft4/misc/node_bubble.png,MATCH,USED,P0,9109c756df191703358c5d45be55cbded34cfa72,55b48d16fa164bac32bfd9fce04a47b27a98f726047193bd772f8c5a92fdcf0b,9109c756df191703358c5d45be55cbded34cfa72,3,misc/node_bubble.png:1 | original/thaumcraft4/misc/node_bubble.png:2,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,256,256,RGBA,32,True,0,205,13907,51629,,,,,
